@relation 'parsejson'
@attribute probe_id numeric
% dsfail.py
@attribute dsfail_rt numeric
@attribute dsfail_size numeric
@attribute dsfail_flags numeric %% header bit flags (decimal)
@attribute dsfail_rcode numeric %% response code
@attribute dsfail_qcount numeric %% query count
@attribute dsfail_acount numeric %% answer count
@attribute dsfail_nscount numeric %% authority count
@attribute dsfail_arcount numeric %% additional count
@attribute dsfail_rdata string %% rdata of first reply
% nxdomain.py
@attribute nxd_rt numeric %% response time
@attribute nxd_size numeric %% response size
@attribute nxd_rcode numeric %% response code
% dnskey.py
@attribute dnskey_rt numeric    %% response time
@attribute dnskey_size numeric  %% response size
@attribute dnskey_flags numeric %% header bit flags (decimal)
@attribute dnskey_rcode numeric %% response code
% nsid.py
@attribute nsid_rt numeric    %% response time
@attribute nsid_flags numeric %% header bit flags (decimal)
@attribute nsid_rcode numeric %% response code
% chaos.py
@attribute chaos1_rt numeric % response time
@attribute chaos1_size numeric % response size
@attribute chaos1_rcode numeric % response code
@attribute chaos1_version_bind numeric % request field
@attribute chaos1_version_hostname numeric % request field
@attribute chaos1_resp string % response string
% whoami.py
@attribute whoami_rt numeric %% response time
@attribute whoami_ip string %% resolver ip address
@attribute whoami_asn numeric %% resolver asn
% class
@attribute ok {1,0}
@data
20765,260.891,39,33154,2,1,0,0,0,N/A,23.189,105,3,47.983,31,33664,0,47.952,33152,0,22.373,30,2,1,0,N/A,47.573,74.125.183.200,15169,1
20767,363.626,39,33154,2,1,0,0,0,N/A,8.251,105,3,8.361,31,33664,0,18.96,33152,0,7.448,30,2,1,0,N/A,7.938,173.194.98.2,15169,1
20770,30.465,39,33154,2,1,0,0,0,N/A,11.356,105,3,11.726,31,33664,0,12.443,33152,0,13.925,30,2,1,0,N/A,13.686,74.125.181.6,15169,1
20772,437.82,39,33154,2,1,0,0,0,N/A,217.32,105,3,217.664,31,33664,0,218.188,33152,0,8.794,30,2,1,0,N/A,8.763,74.125.47.4,15169,1
20776,290.362,39,33154,2,1,0,0,0,N/A,18.941,105,3,42.102,31,33664,0,22.668,33152,0,35.515,30,2,1,0,N/A,18.739,74.125.47.4,15169,1
20781,104.764,39,33154,2,1,0,0,0,N/A,15.379,105,3,14.723,31,33664,0,15.684,33152,0,13.986,30,2,1,0,N/A,15.669,74.125.44.86,15169,1
20795,310.375,39,33154,2,1,0,0,0,N/A,12.421,105,3,12.578,31,33664,0,23.219,33152,0,12.977,30,2,1,0,N/A,12.082,173.194.98.2,15169,1
20802,39.835,39,33154,2,1,0,0,0,N/A,29.671,105,3,14.448,31,33664,0,27.848,33152,0,13.945,30,2,1,0,N/A,14.09,74.125.44.146,15169,1
20814,513.14,39,33154,2,1,0,0,0,N/A,22.706,105,3,22.686,31,33664,0,101.516,33152,0,22.866,30,2,1,0,N/A,22.607,74.125.190.137,15169,1
20833,99.381,39,33154,2,1,0,0,0,N/A,15.297,105,3,22.073,31,33664,0,22.164,33152,0,22.602,30,2,1,0,N/A,19.817,74.125.76.4,15169,1
20843,44.074,39,33154,2,1,0,0,0,N/A,7.555,105,3,7.385,31,33664,0,39.055,33152,0,7.325,30,2,1,0,N/A,7.374,173.194.169.76,15169,1
20857,162.457,39,33154,2,1,0,0,0,N/A,2.947,105,3,2.819,31,33664,0,40.781,33152,0,2.725,30,2,1,0,N/A,2.684,74.125.76.4,15169,1
20875,615.472,39,33154,2,1,0,0,0,N/A,81.966,105,3,79.223,31,33664,0,77.294,33152,0,79.145,30,2,1,0,N/A,76.868,173.194.91.88,15169,1
20883,400.557,39,33154,2,1,0,0,0,N/A,74.081,105,3,70.662,31,33664,0,73.486,33152,0,72.927,30,2,1,0,N/A,75.08,173.194.91.88,15169,1
20896,401.192,39,33154,2,1,0,0,0,N/A,42.661,105,3,41.985,31,33664,0,44.468,33152,0,43.408,30,2,1,0,N/A,38.92,172.217.32.134,15169,1
20899,129.237,39,33154,2,1,0,0,0,N/A,69.435,105,3,66.962,31,33664,0,68.806,33152,0,107.842,30,2,1,0,N/A,67.084,74.125.42.139,15169,1
20909,177.918,39,33154,2,1,0,0,0,N/A,35.559,105,3,35.738,31,33664,0,35.962,33152,0,35.513,30,2,1,0,N/A,35.799,74.125.46.3,15169,1
20913,122.395,39,33154,2,1,0,0,0,N/A,23.951,105,3,7.863,31,33664,0,9.784,33152,0,12.441,30,2,1,0,N/A,49.956,74.125.44.86,15169,1
20915,465.535,39,33154,2,1,0,0,0,N/A,42.568,105,3,42.109,31,33664,0,67.906,33152,0,43.832,30,2,1,0,N/A,42.202,173.194.91.87,15169,1
20916,256.86,39,33154,2,1,0,0,0,N/A,22.78,105,3,21.609,31,33664,0,39.338,33152,0,23.362,30,2,1,0,N/A,22.702,74.125.73.65,15169,1
20918,537.562,39,33154,2,1,0,0,0,N/A,51.633,105,3,50.326,31,33664,0,50.929,33152,0,50.013,30,2,1,0,N/A,50.008,74.125.41.78,15169,1
20919,311.982,39,33154,2,1,0,0,0,N/A,36.723,105,3,53.108,31,33664,0,54.428,33152,0,38.608,30,2,1,0,N/A,38.448,74.125.46.3,15169,1
20932,1934.23,39,33154,2,1,0,0,0,N/A,84.088,105,3,83.497,31,33664,0,117.31,33152,0,83.784,30,2,1,0,N/A,83.245,74.125.73.87,15169,1
20933,70.892,39,33154,2,1,0,0,0,N/A,15.836,105,3,18.031,31,33664,0,33.594,33152,0,15.528,30,2,1,0,N/A,15.206,173.194.98.2,15169,1
20955,197.621,39,33154,2,1,0,0,0,N/A,43.83,105,3,47.851,31,33664,0,43.813,33152,0,43.433,30,2,1,0,N/A,42.997,173.194.98.2,15169,1
20975,33.718,39,33154,2,1,0,0,0,N/A,10.949,105,3,9.308,31,33664,0,26.216,33152,0,10.94,30,2,1,0,N/A,8.735,74.125.73.74,15169,1
20980,372.953,39,33154,2,1,0,0,0,N/A,28.392,105,3,45.837,31,33664,0,48.573,33152,0,33.126,30,2,1,0,N/A,31.774,74.125.46.6,15169,1
20991,119.965,39,33154,2,1,0,0,0,N/A,10.907,105,3,11.119,31,33664,0,33.031,33152,0,10.229,30,2,1,0,N/A,9.922,74.125.73.68,15169,1
21000,234.552,39,33154,2,1,0,0,0,N/A,17.876,105,3,18.35,31,33664,0,25.189,33152,0,18.007,30,2,1,0,N/A,17.613,74.125.72.147,15169,1
21009,149.209,39,33154,2,1,0,0,0,N/A,16.567,105,3,18.286,31,33664,0,25.541,33152,0,20.024,30,2,1,0,N/A,17.543,74.125.76.14,15169,1
21019,368.391,39,33154,2,1,0,0,0,N/A,211.017,105,3,203.891,31,33664,0,207.131,33152,0,183.742,30,2,1,0,N/A,185.118,74.125.72.147,15169,1
21021,632.027,39,33154,2,1,0,0,0,N/A,40.336,105,3,44.359,31,33664,0,37.001,33152,0,48.467,30,2,1,0,N/A,44.29,173.194.91.87,15169,1
21028,343.084,39,33154,2,1,0,0,0,N/A,13.752,105,3,13.922,31,33664,0,13.419,33152,0,11.195,30,2,1,0,N/A,12.868,74.125.72.147,15169,1
21035,70.073,39,33154,2,1,0,0,0,N/A,66.364,105,3,69.453,31,33664,0,50.227,33152,0,46.86,30,2,1,0,N/A,48.932,173.194.98.2,15169,1
21048,433.515,39,33154,2,1,0,0,0,N/A,29.928,105,3,28.812,31,33664,0,30.811,33152,0,28.666,30,2,1,0,N/A,31.146,74.125.190.134,15169,1
21068,442.228,39,33154,2,1,0,0,0,N/A,35.441,105,3,34.038,31,33664,0,35.107,33152,0,33.63,30,2,1,0,N/A,34.612,74.125.41.81,15169,1
21074,55.524,39,33154,2,1,0,0,0,N/A,17.877,105,3,18.408,31,33664,0,18.424,33152,0,17.085,30,2,1,0,N/A,18.874,74.125.19.14,15169,1
21076,444.122,39,33154,2,1,0,0,0,N/A,32.722,105,3,33.048,31,33664,0,34.553,33152,0,32.39,30,2,1,0,N/A,32.459,74.125.190.25,15169,1
21085,100.314,39,33154,2,1,0,0,0,N/A,48.694,105,3,87.754,31,33664,0,87.715,33152,0,48.746,30,2,1,0,N/A,47.976,74.125.73.79,15169,1
21086,19.913,39,33154,2,1,0,0,0,N/A,8.095,105,3,14.109,31,33664,0,14.598,33152,0,7.708,30,2,1,0,N/A,7.578,173.194.169.76,15169,1
21087,88.77,39,33154,2,1,0,0,0,N/A,13.805,105,3,13.976,31,33664,0,13.117,33152,0,11.891,30,2,1,0,N/A,11.778,74.125.76.11,15169,1
21093,242.591,39,33154,2,1,0,0,0,N/A,39.519,105,3,39.053,31,33664,0,235.086,33152,0,38.962,30,2,1,0,N/A,39.459,173.194.171.7,15169,1
21096,225.274,39,33154,2,1,0,0,0,N/A,89.732,105,3,86.215,31,33664,0,86.691,33152,0,87.495,30,2,1,0,N/A,87.8,74.125.41.81,15169,1
21101,1574.59,39,33154,2,1,0,0,0,N/A,19.816,105,3,19.824,31,33664,0,22.972,33152,0,19.075,30,2,1,0,N/A,18.273,172.217.32.137,15169,1
21113,21.852,39,33154,2,1,0,0,0,N/A,5.337,105,3,4.439,31,33664,0,4.771,33152,0,4.817,30,2,1,0,N/A,4.792,173.194.98.2,15169,1
21119,109.247,39,33154,2,1,0,0,0,N/A,21.58,105,3,28.459,31,33664,0,23.318,33152,0,20.542,30,2,1,0,N/A,22.524,74.125.19.14,15169,1
21120,386.015,39,33154,2,1,0,0,0,N/A,4.288,105,3,4.344,31,33664,0,168.893,33152,0,4.076,30,2,1,0,N/A,5.738,74.125.47.9,15169,1
21122,106.959,39,33154,2,1,0,0,0,N/A,33.472,105,3,34.244,31,33664,0,33.395,33152,0,8.729,30,2,1,0,N/A,9.151,74.125.183.75,15169,1
21129,166.169,39,33154,2,1,0,0,0,N/A,13.509,105,3,12.559,31,33664,0,23.625,33152,0,11.729,30,2,1,0,N/A,19.97,74.125.181.194,15169,1
21145,211.838,39,33154,2,1,0,0,0,N/A,14.353,105,3,15.602,31,33664,0,26.759,33152,0,14.238,30,2,1,0,N/A,12.592,74.125.76.4,15169,1
21149,77.801,39,33154,2,1,0,0,0,N/A,59.472,105,3,57.931,31,33664,0,67.716,33152,0,49.63,30,2,1,0,N/A,59.102,74.125.42.132,15169,1
21158,384.03,39,33154,2,1,0,0,0,N/A,224.371,105,3,212.142,31,33664,0,188.069,33152,0,197.756,30,2,1,0,N/A,191.696,74.125.72.147,15169,1
21180,462.107,39,33154,2,1,0,0,0,N/A,54.548,105,3,55.985,31,33664,0,54.162,33152,0,49.607,30,2,1,0,N/A,54.438,74.125.41.81,15169,1
21195,87.876,39,33154,2,1,0,0,0,N/A,4.937,105,3,4.727,31,33664,0,17.973,33152,0,4.277,30,2,1,0,N/A,16.66,74.125.76.4,15169,1
21199,437.305,39,33154,2,1,0,0,0,N/A,34.765,105,3,34.419,31,33664,0,35.436,33152,0,34.681,30,2,1,0,N/A,34.567,74.125.46.3,15169,1
21210,20.101,39,33154,2,1,0,0,0,N/A,13.763,105,3,14.086,31,33664,0,12.083,33152,0,15.929,30,2,1,0,N/A,13.074,173.194.169.76,15169,1
21220,282.001,39,33154,2,1,0,0,0,N/A,68.506,105,3,69.759,31,33664,0,70.873,33152,0,68.524,30,2,1,0,N/A,69.565,74.125.47.9,15169,1
21221,281.494,39,33154,2,1,0,0,0,N/A,22.887,105,3,26.19,31,33664,0,27.127,33152,0,22.581,30,2,1,0,N/A,22.922,74.125.181.7,15169,1
21228,24.338,39,33154,2,1,0,0,0,N/A,2.9,105,3,2.724,31,33664,0,2.939,33152,0,2.527,30,2,1,0,N/A,3.29,173.194.170.13,15169,1
21232,18.897,39,33154,2,1,0,0,0,N/A,17.8,105,3,17.698,31,33664,0,19.31,33152,0,17.455,30,2,1,0,N/A,18.275,74.125.73.65,15169,1
21233,128.581,39,33154,2,1,0,0,0,N/A,30.521,105,3,29.554,31,33664,0,32.37,33152,0,28.942,30,2,1,0,N/A,30.256,74.125.47.150,15169,1
21235,21.277,39,33154,2,1,0,0,0,N/A,5.087,105,3,5.234,31,33664,0,5.394,33152,0,4.826,30,2,1,0,N/A,4.965,173.194.169.76,15169,1
21239,124.871,39,33154,2,1,0,0,0,N/A,29.803,105,3,29.723,31,33664,0,31.33,33152,0,29.551,30,2,1,0,N/A,29.62,74.125.47.150,15169,1
21242,53.672,39,33154,2,1,0,0,0,N/A,45.46,105,3,41.034,31,33664,0,43.329,33152,0,41.96,30,2,1,0,N/A,42.223,74.125.47.150,15169,1
21252,179.227,39,33154,2,1,0,0,0,N/A,40.499,105,3,40.975,31,33664,0,50.654,33152,0,40.639,30,2,1,0,N/A,39.822,74.125.47.12,15169,1
21256,186.234,39,33154,2,1,0,0,0,N/A,18.119,105,3,54.793,31,33664,0,60.163,33152,0,21.303,30,2,1,0,N/A,23.051,74.125.47.129,15169,1
21260,21.484,39,33154,2,1,0,0,0,N/A,20.357,105,3,20.172,31,33664,0,22.357,33152,0,19.929,30,2,1,0,N/A,10.254,74.125.46.3,15169,1
21263,288.29,39,33154,2,1,0,0,0,N/A,10.933,105,3,13.799,31,33664,0,13.683,33152,0,8.982,30,2,1,0,N/A,8.709,74.125.181.193,15169,1
21265,66.917,39,33154,2,1,0,0,0,N/A,64.342,105,3,63.423,31,33664,0,63.379,33152,0,61.953,30,2,1,0,N/A,49.52,74.125.181.7,15169,1
21272,695.847,39,33154,2,1,0,0,0,N/A,20.138,105,3,21.403,31,33664,0,31.678,33152,0,20.091,30,2,1,0,N/A,20.134,74.125.73.65,15169,1
21273,298.134,39,33154,2,1,0,0,0,N/A,48.818,105,3,48.702,31,33664,0,51.05,33152,0,42.97,30,2,1,0,N/A,46.234,74.125.181.6,15169,1
21280,307.928,39,33154,2,1,0,0,0,N/A,43.086,105,3,44.132,31,33664,0,43.811,33152,0,43.845,30,2,1,0,N/A,44.658,74.125.47.9,15169,1
21282,162.186,39,33154,2,1,0,0,0,N/A,5.753,105,3,5.818,31,33664,0,5.541,33152,0,5.683,30,2,1,0,N/A,5.356,74.125.181.211,15169,1
21283,56.24,39,33154,2,1,0,0,0,N/A,15.666,105,3,15.453,31,33664,0,41.61,33152,0,15.308,30,2,1,0,N/A,15.285,74.125.47.139,15169,1
21285,7.734,39,33154,2,1,0,0,0,N/A,6.108,105,3,5.67,31,33664,0,7.465,33152,0,5.559,30,2,1,0,N/A,5.498,173.194.170.13,15169,1
21293,109.925,39,33154,2,1,0,0,0,N/A,22.633,105,3,22.621,31,33664,0,22.979,33152,0,23.41,30,2,1,0,N/A,22.432,74.125.181.6,15169,1
21296,140.061,39,33154,2,1,0,0,0,N/A,23.238,105,3,25.343,31,33664,0,28.412,33152,0,22.848,30,2,1,0,N/A,23.376,74.125.73.65,15169,1
21305,42.532,39,33154,2,1,0,0,0,N/A,12.563,105,3,11.499,31,33664,0,22.826,33152,0,11.401,30,2,1,0,N/A,12.383,74.125.46.6,15169,1
21306,274.958,39,33154,2,1,0,0,0,N/A,13.774,105,3,13.808,31,33664,0,15.913,33152,0,13.532,30,2,1,0,N/A,13.651,74.125.181.194,15169,1
21308,285.086,39,33154,2,1,0,0,0,N/A,17.355,105,3,16.439,31,33664,0,21.292,33152,0,20.627,30,2,1,0,N/A,18.407,74.125.181.14,15169,1
21324,28.579,39,33154,2,1,0,0,0,N/A,7.653,105,3,4.651,31,33664,0,5.292,33152,0,4.792,30,2,1,0,N/A,4.175,74.125.181.14,15169,1
21331,258.35,39,33154,2,1,0,0,0,N/A,29.338,105,3,29.755,31,33664,0,46.074,33152,0,28.575,30,2,1,0,N/A,29.32,74.125.181.12,15169,1
21333,129.821,39,33154,2,1,0,0,0,N/A,20.721,105,3,21.364,31,33664,0,18.734,33152,0,16.309,30,2,1,0,N/A,14.604,173.194.170.13,15169,1
21347,130.222,39,33154,2,1,0,0,0,N/A,27.483,105,3,29.112,31,33664,0,45.876,33152,0,26.103,30,2,1,0,N/A,115.701,74.125.181.6,15169,1
21349,152.301,39,33154,2,1,0,0,0,N/A,25.007,105,3,24.321,31,33664,0,26.83,33152,0,24.986,30,2,1,0,N/A,25.197,74.125.181.193,15169,1
21351,116.588,39,33154,2,1,0,0,0,N/A,11.638,105,3,11.581,31,33664,0,19.45,33152,0,10.496,30,2,1,0,N/A,11.792,74.125.181.14,15169,1
21359,34.091,39,33154,2,1,0,0,0,N/A,10.557,105,3,8.15,31,33664,0,9.625,33152,0,11.294,30,2,1,0,N/A,7.859,74.125.47.135,15169,1
21360,277.365,39,33154,2,1,0,0,0,N/A,9.462,105,3,10.513,31,33664,0,24.886,33152,0,10.734,30,2,1,0,N/A,10.35,74.125.47.141,15169,1
21370,531.081,39,33154,2,1,0,0,0,N/A,4.621,105,3,4.897,31,33664,0,182.691,33152,0,4.681,30,2,1,0,N/A,5.146,74.125.41.81,15169,1
21372,198.866,39,33154,2,1,0,0,0,N/A,2.631,105,3,3.416,31,33664,0,20.305,33152,0,3.538,30,2,1,0,N/A,3.225,74.125.181.6,15169,1
21374,279.834,39,33154,2,1,0,0,0,N/A,2.307,105,3,2.21,31,33664,0,19.762,33152,0,2.136,30,2,1,0,N/A,2.164,74.125.47.9,15169,1
21376,222.638,39,33154,2,1,0,0,0,N/A,14.252,105,3,18.426,31,33664,0,17.746,33152,0,14.306,30,2,1,0,N/A,9.822,74.125.47.151,15169,1
21378,163.724,39,33154,2,1,0,0,0,N/A,15.607,105,3,28.905,31,33664,0,17.9,33152,0,10.511,30,2,1,0,N/A,15.759,74.125.19.10,15169,1
21382,39.611,39,33154,2,1,0,0,0,N/A,26.411,105,3,27.114,31,33664,0,28.491,33152,0,27.591,30,2,1,0,N/A,21.555,74.125.181.6,15169,1
21383,28.275,39,33154,2,1,0,0,0,N/A,8.795,105,3,11.713,31,33664,0,13.147,33152,0,11.699,30,2,1,0,N/A,11.617,74.125.181.193,15169,1
21390,282.291,39,33154,2,1,0,0,0,N/A,9.062,105,3,11.704,31,33664,0,17.536,33152,0,9.047,30,2,1,0,N/A,9.431,74.125.73.69,15169,1
21393,218.868,39,33154,2,1,0,0,0,N/A,60.445,105,3,52.259,31,33664,0,49.956,33152,0,54.431,30,2,1,0,N/A,75.766,173.194.98.2,15169,1
21396,121.678,39,33154,2,1,0,0,0,N/A,19.508,105,3,19.841,31,33664,0,26.342,33152,0,20.732,30,2,1,0,N/A,19.747,74.125.47.139,15169,1
21408,23.929,39,33154,2,1,0,0,0,N/A,23.187,105,3,23.285,31,33664,0,25.497,33152,0,25.892,30,2,1,0,N/A,22.178,74.125.73.89,15169,1
21409,160.776,39,33154,2,1,0,0,0,N/A,43.704,105,3,62.227,31,33664,0,45.132,33152,0,45.255,30,2,1,0,N/A,44.109,74.125.47.12,15169,1
21423,300.742,39,33154,2,1,0,0,0,N/A,53.445,105,3,52.959,31,33664,0,53.779,33152,0,53.154,30,2,1,0,N/A,52.787,74.125.73.89,15169,1
21432,125.354,39,33154,2,1,0,0,0,N/A,2.214,105,3,2.302,31,33664,0,19.064,33152,0,2.103,30,2,1,0,N/A,2.141,173.194.169.76,15169,1
21438,145.034,39,33154,2,1,0,0,0,N/A,17.681,105,3,17.457,31,33664,0,22.924,33152,0,17.208,30,2,1,0,N/A,17.149,74.125.73.87,15169,1
21442,40.682,39,33154,2,1,0,0,0,N/A,15.087,105,3,15.381,31,33664,0,30.545,33152,0,14.462,30,2,1,0,N/A,16.086,173.194.169.76,15169,1
21445,117.466,39,33154,2,1,0,0,0,N/A,13.179,105,3,12.998,31,33664,0,15.36,33152,0,13.291,30,2,1,0,N/A,12.736,74.125.47.8,15169,1
21451,125.754,39,33154,2,1,0,0,0,N/A,88.862,105,3,88.472,31,33664,0,89.465,33152,0,90.335,30,2,1,0,N/A,89.024,74.125.46.6,15169,1
21458,40.362,39,33154,2,1,0,0,0,N/A,8.275,105,3,8.688,31,33664,0,21.377,33152,0,8.068,30,2,1,0,N/A,8.253,74.125.46.6,15169,1
21459,141.787,39,33154,2,1,0,0,0,N/A,33.358,105,3,30.566,31,33664,0,36.716,33152,0,30.02,30,2,1,0,N/A,32.76,173.194.169.76,15169,1
21465,130.049,39,33154,2,1,0,0,0,N/A,21.464,105,3,21.434,31,33664,0,27.207,33152,0,26.645,30,2,1,0,N/A,21.786,74.125.181.194,15169,1
21468,56.815,39,33154,2,1,0,0,0,N/A,44.234,105,3,56.082,31,33664,0,72.1,33152,0,44.27,30,2,1,0,N/A,45.488,74.125.47.154,15169,1
21471,37.394,39,33154,2,1,0,0,0,N/A,14.916,105,3,14.931,31,33664,0,261.108,33152,0,14.665,30,2,1,0,N/A,13.31,173.194.169.76,15169,1
21475,44.525,39,33154,2,1,0,0,0,N/A,27.43,105,3,33.072,31,33664,0,27.565,33152,0,28.013,30,2,1,0,N/A,33.178,74.125.47.8,15169,1
21477,186.141,39,33154,2,1,0,0,0,N/A,37.978,105,3,37.759,31,33664,0,40.064,33152,0,37.436,30,2,1,0,N/A,37.799,74.125.181.7,15169,1
21479,244.373,39,33154,2,1,0,0,0,N/A,15.723,105,3,17.049,31,33664,0,27.325,33152,0,16.753,30,2,1,0,N/A,16.481,74.125.46.6,15169,1
21481,138.612,39,33154,2,1,0,0,0,N/A,21.774,105,3,21.543,31,33664,0,21.744,33152,0,33.664,30,2,1,0,N/A,24.137,173.194.170.13,15169,1
21487,42.022,39,33154,2,1,0,0,0,N/A,34.169,105,3,34.213,31,33664,0,35.567,33152,0,33.967,30,2,1,0,N/A,34.011,173.194.169.76,15169,1
21502,132.989,39,33154,2,1,0,0,0,N/A,32.57,105,3,39.174,31,33664,0,34.785,33152,0,37.93,30,2,1,0,N/A,34.095,173.194.170.13,15169,1
21507,149.817,39,33154,2,1,0,0,0,N/A,2.841,105,3,3.138,31,33664,0,8.851,33152,0,2.775,30,2,1,0,N/A,2.852,74.125.47.3,15169,1
21513,129.54,39,33154,2,1,0,0,0,N/A,26.801,105,3,26.962,31,33664,0,26.972,33152,0,28.605,30,2,1,0,N/A,25.022,74.125.181.6,15169,1
21515,183.821,39,33154,2,1,0,0,0,N/A,43.962,105,3,42.488,31,33664,0,125.121,33152,0,43.431,30,2,1,0,N/A,43.451,74.125.47.154,15169,1
21520,162.409,39,33154,2,1,0,0,0,N/A,24.274,105,3,37.4,31,33664,0,38.552,33152,0,26.738,30,2,1,0,N/A,63.519,74.125.44.86,15169,1
21521,30.973,39,33154,2,1,0,0,0,N/A,15.547,105,3,15.442,31,33664,0,18.76,33152,0,15.136,30,2,1,0,N/A,17.638,173.194.169.76,15169,1
21536,61.214,39,33154,2,1,0,0,0,N/A,47.629,105,3,43.61,31,33664,0,149.326,33152,0,47.831,30,2,1,0,N/A,47.003,74.125.181.6,15169,1
21545,20.388,39,33154,2,1,0,0,0,N/A,18.136,105,3,20.314,31,33664,0,3.452,33152,0,3.723,30,2,1,0,N/A,3.905,74.125.47.9,15169,1
21554,138.543,39,33154,2,1,0,0,0,N/A,7.284,105,3,7.71,31,33664,0,52.431,33152,0,7.62,30,2,1,0,N/A,7.929,74.125.73.69,15169,1
21565,316.306,39,33154,2,1,0,0,0,N/A,18.836,105,3,18.75,31,33664,0,25.271,33152,0,22.802,30,2,1,0,N/A,19.617,74.125.47.139,15169,1
21568,44.116,39,33154,2,1,0,0,0,N/A,46.22,105,3,42.74,31,33664,0,42.887,33152,0,41.912,30,2,1,0,N/A,42.585,173.194.169.76,15169,1
21571,238.527,39,33154,2,1,0,0,0,N/A,13.927,105,3,12.484,31,33664,0,15.972,33152,0,13.579,30,2,1,0,N/A,12.552,74.125.181.7,15169,1
21572,22.451,39,33154,2,1,0,0,0,N/A,15.388,105,3,14.438,31,33664,0,15.694,33152,0,15.14,30,2,1,0,N/A,15.364,74.125.73.65,15169,1
21579,115.858,39,33154,2,1,0,0,0,N/A,21.378,105,3,18.407,31,33664,0,23.982,33152,0,42.706,30,2,1,0,N/A,17.111,173.194.170.13,15169,1
21596,43.705,39,33154,2,1,0,0,0,N/A,26.099,105,3,25.967,31,33664,0,33.437,33152,0,27.005,30,2,1,0,N/A,26.095,74.125.47.14,15169,1
21607,910.294,39,33154,2,1,0,0,0,N/A,596.546,105,3,215.707,31,33664,0,226.335,33152,0,207.921,30,2,1,0,N/A,209.215,74.125.47.130,15169,1
21609,273.246,39,33154,2,1,0,0,0,N/A,37.703,105,3,41.132,31,33664,0,47.769,33152,0,40.293,30,2,1,0,N/A,41.056,74.125.47.151,15169,1
21614,554.737,39,33154,2,1,0,0,0,N/A,11.37,105,3,11.506,31,33664,0,13.015,33152,0,11.692,30,2,1,0,N/A,12.13,173.194.91.86,15169,1
21625,504.582,39,33154,2,1,0,0,0,N/A,4.752,105,3,4.464,31,33664,0,132.021,33152,0,4.649,30,2,1,0,N/A,4.862,74.125.41.70,15169,1
21637,405.53,39,33154,2,1,0,0,0,N/A,51.675,105,3,50.958,31,33664,0,50.892,33152,0,53.742,30,2,1,0,N/A,48.651,172.217.32.134,15169,1
21644,693.448,39,33154,2,1,0,0,0,N/A,102.527,105,3,285.529,31,33664,0,296.505,33152,0,277.453,30,2,1,0,N/A,302.922,172.217.32.137,15169,1
21647,136.294,39,33154,2,1,0,0,0,N/A,173.815,105,3,112.811,31,33664,0,130.772,33152,0,112.827,30,2,1,0,N/A,111.948,74.125.181.208,15169,1
21658,241.882,39,33154,2,1,0,0,0,N/A,25.995,105,3,25.459,31,33664,0,55.748,33152,0,25.603,30,2,1,0,N/A,12.475,173.194.169.76,15169,1
21662,78.656,39,33154,2,1,0,0,0,N/A,39.872,105,3,23.35,31,33664,0,43.778,33152,0,23.719,30,2,1,0,N/A,39.013,74.125.46.3,15169,1
21663,280.822,39,33154,2,1,0,0,0,N/A,55.127,105,3,54.563,31,33664,0,54.64,33152,0,55.063,30,2,1,0,N/A,53.294,74.125.73.65,15169,1
21685,26.002,39,33154,2,1,0,0,0,N/A,24.18,105,3,4.536,31,33664,0,28.994,33152,0,4.37,30,2,1,0,N/A,5.431,74.125.181.194,15169,1
21687,369.52,39,33154,2,1,0,0,0,N/A,18.585,105,3,21.521,31,33664,0,20.995,33152,0,18.912,30,2,1,0,N/A,21.674,74.125.46.3,15169,1
21700,153.766,39,33154,2,1,0,0,0,N/A,29.195,105,3,20.477,31,33664,0,22.712,33152,0,27.064,30,2,1,0,N/A,31.482,173.194.90.10,15169,1
21703,365.446,39,33154,2,1,0,0,0,N/A,42.675,105,3,41.94,31,33664,0,80.814,33152,0,41.976,30,2,1,0,N/A,41.293,74.125.41.81,15169,1
21704,462.53,39,33154,2,1,0,0,0,N/A,66.642,105,3,64.282,31,33664,0,65.608,33152,0,67.015,30,2,1,0,N/A,60.725,173.194.91.88,15169,1
21710,182.89,39,33154,2,1,0,0,0,N/A,5.064,105,3,18.896,31,33664,0,19.469,33152,0,4.999,30,2,1,0,N/A,5.103,173.194.98.2,15169,1
21720,134.313,39,33154,2,1,0,0,0,N/A,21.676,105,3,20.939,31,33664,0,21.087,33152,0,20.547,30,2,1,0,N/A,22.025,74.125.47.130,15169,1
21721,282.66,39,33154,2,1,0,0,0,N/A,33.451,105,3,36.718,31,33664,0,77.866,33152,0,33.862,30,2,1,0,N/A,83.72,74.125.47.9,15169,1
21739,328.032,39,33154,2,1,0,0,0,N/A,21.781,105,3,39.177,31,33664,0,41.387,33152,0,19.436,30,2,1,0,N/A,34.516,74.125.46.3,15169,1
21775,173.912,39,33154,2,1,0,0,0,N/A,3.695,105,3,20.359,31,33664,0,23.487,33152,0,3.926,30,2,1,0,N/A,3.516,74.125.46.6,15169,1
21782,125.499,39,33154,2,1,0,0,0,N/A,32.238,105,3,30.865,31,33664,0,31.663,33152,0,32.253,30,2,1,0,N/A,128.442,74.125.181.194,15169,1
21802,193.768,39,33154,2,1,0,0,0,N/A,13.244,105,3,5.308,31,33664,0,79.025,33152,0,5.599,30,2,1,0,N/A,12.576,74.125.183.200,15169,1
